城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,番禺,大石,富丽家园,http://esf.gz.fang.com/chushou/3_227112264.htm,2室2厅1卫,68平米,110,,南,简装修,有,中层,1997年,欢迎光临房至家网店购房我从2013年大学毕业后就加入房地产销售这行业，从事有2年多，为这个小区业主安家置业有18套。为您置业安家.提供的服务，提供专业服务1、个人点评：本人亲自看过此物业，进去房之后，客厅高挑，宽敞，搭配比较新颖，房比较温馨.舒服，南向采光、通风比较好、2、产权情况：亲自到房管局咨询过;证满五年且，无抵押、无查封、无债权。3、出售原因;《业主换房》4、小区：幼儿园，，！5、交通方便;3号线(a出口b出口》专业《贷款办1理》《转名手续》让你;放心、省心、安心、因为我有丰富经验，安全保障服务。1、办理过户流程;签三方合同-网签-申请贷款—出具同意贷款书—转名—出新证—归档—入押—放款给业主2、买房提供资料;身份证、簿、婚姻证明、或纳税三年、单位收入证明、银行流z水,16176元/平米,,,房天下,2018-06-21,在售
广州,番禺,大石,大石海滨花园,http://esf.gz.fang.com/chushou/3_227282206.htm,3室1厅1卫,76平米,260,,南,精装修,无,高层,1998年,理由：1.大石海滨花园正规朝南好位置。2.业主很出售.3.本人对周边中住宅有多年经验，希望对您会有所帮助，本人宗旨&lso;良心做事，尽职&rso;4.76平无浪费面积，260.0万元好房.周边配套：公交：122A路、122路、51路、522A路、522路、562路、657路、79路、公交接驳专线4、公交接驳专线5、洛溪新城-南沙港线、夜20路、夜28路、1路 ：3号线夏滘站幼儿园：友利幼儿园、洛城幼儿园、莱恩中英文幼儿园中： 洛溪新城、大石、上教 、洛浦大学：广州大学城、莱茵学院、广州市旅游：顺兴、宏成市、百佳市医院：上漖村医务所、颐春圃呼吸病专科门诊部邮局：洛溪邮局银行：农村信用社、农业银行其他：奥林匹克菜市场小区内部配套：地下停车场、游泳池、娱乐场所,34211元/平米,,,房天下,2018-06-25,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_227368316.htm,3室2厅2卫,136平米,460,,南北,精装修,有,高层,2018年,【华筑翡翠湾】全新1栋在售火热*番禺大石区域万博商圈一手在售刚改户型必买理由：【】与区仅一桥之隔，只需海珠二手价【江景资源】坐落珠江边，享受珠江江景资源【方正户型】南北对流，舒适两梯四户104-136㎡一线江景三-四房,33824元/平米,,,房天下,2018-06-27,在售
广州,番禺,大石,富丽家园,http://esf.gz.fang.com/chushou/3_227176663.htm,3室2厅2卫,102平米,166,,南,豪华装修,无,低层,1997年,1、	地段——位于地带，周边人气很旺，、养老都合适;2、配套成熟——购物方便，自带、银行、等;3、绿化优美——绿化高达45％，高品质小区，享受！4、户型使用率——南北通透的板楼设计，面积使用达88％;5、采光和通风——采光充足，主卧朝南，次卧朝东，视野无遮挡,16275元/平米,,,房天下,2018-06-23,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_226967776.htm,3室2厅2卫,106平米,360,,北,精装修,有,中层,2018年,8条高速：东新高速、新光快速、华南快速干线、南沙港快速、广明高速、广澳高速、京珠高速、广州环城高速；6条道路主干道：京珠线、番禺大道、石北工业路、南大路、兴业大道、汉溪大道；6条大桥：大石大桥、沙溪大桥、三支香大桥、番禺大桥、新光大桥、洛溪大桥；4条线：2号线洛溪站、3号线大石站；在建：10号线500米内3个公交站21条公交线：百乐门食街站：150米（188路）大石桥南站：200米（51路、211路、288路、288a路、301路、301a路、309路、562路、番186路、番13路、番25长线、番53路、番91路、番25路、夜61路、夜20路、节假日公交专线2）富丽站：420米（304路、番187路、公交接驳专线7）城轨：广州南站中富丽（省，480米）、富丽（市一级，1400米）、执信（市一级，1400米）、大石（省，2200米）、石北（1900米）、大石（省，2300米）、新联（543米）,33962元/平米,,,房天下,2018-06-17,在售
广州,番禺,大石,华贵大厦,http://esf.gz.fang.com/chushou/3_223846693.htm,2室1厅1卫,42平米,98,,南,简装修,无,中层,2000年,1、【价格】：42方98万 2、【楼层】：楼梯5楼、共9层 3、【户型】：2房1厅1厨2卫1阳台 4、【朝向】：南  5、【装修】：自住装修保养很好 6、【产权】：产权清晰，证过五年，免重税,23333元/平米,,,房天下,2018-04-12,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_226482026.htm,3室2厅2卫,90平米,298,,南,简装修,有,中层,2018年,城央，江景如画[太阳]【华筑翡翠湾】[太阳]全新1栋火热江景，成熟地段大石区域一手难得刚需改善户型104-132-138平方[太阳]均价：35000元/平米，带精装项目地址：广州市番禺区沿江东路【】与区仅一桥之隔，低于番禺区周边二手价。比天河楼价低50%，比海珠，越秀，荔湾楼价低30%。[太阳]到海珠区，天河区只需15FZ，越秀荔湾只需25FZ。更有洛溪大桥、新光快速、华南快速，东新高速等高速路网，便捷通达。【江景资源】坐落珠江边，享受珠江江景资源【方正户型】南北对流，舒适两梯四户【商圈】万博商圈，离万达广场仅三,33111元/平米,,,房天下,2018-06-07,在售
广州,番禺,大石,丽水湾,http://esf.gz.fang.com/chushou/3_222758204.htm,3室2厅2卫,110平米,295,,南,精装修,有,中层,2002年,                     选择房至家，让你拥有一个满意的家1、 个人点评：本人亲自看过此物业，进去房之后，客厅高挑，宽敞，搭配比较新颖，房比较温馨.舒服，南向采光、通风比较好、 2、产权情况 ：亲自到房管局咨询过;证满五年，无抵押、无查封、无债权。 3、出售原因 ;《业主换房》  4、小区 ：省/级重/点幼/儿园，省/级重/点小/学，省/级重/点中/学！ 5、交通方便 ;3号线( A出口 B出口） 专业《贷款办理》《转名手续》让你; 放心、省心、安心、因为我有丰富经验，安全保障服务。1、 购房交易流程 ;签三方合同- 网签-申请贷款—出具同意贷款书—转名—出新证—归档—入押—放款给业主2、 买房提供资料 ;身/份/证、户/口簿、婚姻证明、社/保或纳/税5年、单位收入证明、银行流水,26818元/平米,,,房天下,2018-06-21,在售
广州,番禺,大石,同创誉城(商用),http://esf.gz.fang.com/chushou/3_224881039.htm,3室2厅2卫,65平米,145,,南,精装修,有,中层,2016年,1、46方可做2房，使用达150%2、跃式、错层style，5.1米跳高客厅。3、三大公园配套，虽是坐享*住宅配套，阳台，泳池样样不少。4、全功能厨房，城市精英品味。5、稀you单位，百变空间。,22308元/平米,,,房天下,2018-05-04,在售
广州,番禺,大石,今日丽舍,http://esf.gz.fang.com/chushou/3_226672909.htm,2室1厅1卫,58平米,145,,南北,简装修,无,高层,1998年,理由：1.丽舍正规朝南好位置。2.业主很出售.3.本人对周边中住宅有多年经验，希望对您会有所帮助，本人宗旨‘良心做事，尽职’4.58.2平无浪费面积，145.0万元好房.周边配套：公交：番禺13路、番禺25路、288路、211路：3号线大石站幼儿园：东海幼儿园、燕燕幼儿园中：大石镇、富丽、富丽大学：番禺广播电视大学商场：天和百货、信和市、人人乐市医院：大石人民医院、武警医院、冶金医院邮局：大石邮局：工商、建设、、农业其他：东联农贸市场、新发菜市场、礼村菜市场小区,25000元/平米,,,房天下,2018-06-11,在售
广州,番禺,大石,富丽家园,http://esf.gz.fang.com/chushou/3_226733146.htm,3室2厅2卫,81平米,149,,南,精装修,无,低层,1999年,推荐此房的理由：1：单价低，总价抄底：81平，149.0万元！2：经典户型，客厅方正，好摆放家具！3：户型棒，格局好：户型方正，没有一点浪费面积，功能分区合理！4：社区环境好：24物业，24保安，小区闹中取静，人文素质高！5：全程把控风险，全程。让您省心，省力，省时的让你过户，拿房本！6：周边配套全，娱乐场所等！8：不浮夸自己的和诚信，诚实做人，诚信做事！公交：51路、304路、番182路、公交接驳专线7路（祥和路口站）：3号线大石站幼儿园：丽水湾幼儿园、东海幼儿园中：大石镇、富丽、大石、富丽大学：大学城商场：天汇百货、恒发自选商场、信和市、天合百货、人人乐、大石家私城医院：大石人民医院、武警医院、冶金医院邮局：大石邮局银行：中国银行、工商银行、建设银行、农业银行其他：高雅假日小区内部配套：游泳池、停车场、老人活动、公园、篮球场、羽毛球场、球场、健身、儿童游乐园 更多房源点击：我的头像！进入我的店铺！,18395元/平米,,,房天下,2018-06-12,在售
广州,番禺,大石,富丽广场,http://esf.gz.fang.com/chushou/3_226733168.htm,3室2厅1卫,100平米,238,,南北,精装修,无,中层,2002年,1.朝南房型，采光好，格局设置合理，通风好。2.此房，出售，看房方便。3.此房是房屋年代：2000年4.在该楼盘里面卖的房子里面价位算是实惠的。5.周边的配套设施完善幼儿园：大山幼稚园中：、大石一中大学：大学城商场：人人乐市、港润商场、富山市场医院：大石人民医院（南浦院）邮局：中国邮政大石镇邮政局：中国、建设其他：韩国料理、湛江饭店、重庆水煮鱼小区内部配套：游泳池、网球场、儿童活动、老年活动、羽毛球场、篮球场交通便利,23800元/平米,,,房天下,2018-06-12,在售
广州,番禺,大石,富丽家园,http://esf.gz.fang.com/chushou/3_226733182.htm,2室2厅1卫,70平米,140,,南,简装修,无,中层,1998年,本人承诺，此房源真实，房子是实地勘察，照片真实，希望看中的可以打我电话。         富丽家园，70平，南朝向。       成熟小区，小区配套设施齐全。有、市、银行、菜市场，生活便利。绿化，环境很好，密度低，很有人气。户型很正气，客厅，采光好。                        房东诚心出售，价格有商量     正所谓萝卜白菜，各有所爱”，买房也要货比三家”。公交：51路、304路、番182路、公交接驳专线7路（祥和路口站）：3号线大石站幼儿园：丽水湾幼儿园、东海幼儿园中：大石镇、富丽、大石、富丽大学：大学城商场：天汇百货、恒发自选商场、信和市、天合百货、人人乐、大石家私城医院：大石人民医院、武警医院、冶金医院邮局：大石邮局银行：中国银行、工商银行、建设银行、农业银行其他：高雅假日小区内部配套：游泳池、停车场、老人活动、公园、篮球场、羽毛球场、球场、健身、儿童游乐园富丽家园是一个综合大型小区，由多个园区组成，分布在大石镇区的不同范围。其中有莲芳园、乳芳园、桔芳园、福泰园、福宁园、富丽广场、丽水湾等等。户户坐北朝南，配前后阳台，独拥28米宽阔江边林荫大道，环抱2000平方米花园。小区设施完善，交通方便。,20000元/平米,,,房天下,2018-06-12,在售
广州,番禺,大石,富丽家园,http://esf.gz.fang.com/chushou/3_226733182.htm,2室2厅1卫,70平米,140,,南,简装修,无,中层,1998年,本人承诺，此房源真实，房子是实地勘察，照片真实，希望看中的可以打我电话。         富丽家园，70平，南朝向。       成熟小区，小区配套设施齐全。有、市、银行、菜市场，生活便利。绿化，环境很好，密度低，很有人气。户型很正气，客厅，采光好。                        房东诚心出售，价格有商量     正所谓萝卜白菜，各有所爱”，买房也要货比三家”。公交：51路、304路、番182路、公交接驳专线7路（祥和路口站）：3号线大石站幼儿园：丽水湾幼儿园、东海幼儿园中：大石镇、富丽、大石、富丽大学：大学城商场：天汇百货、恒发自选商场、信和市、天合百货、人人乐、大石家私城医院：大石人民医院、武警医院、冶金医院邮局：大石邮局银行：中国银行、工商银行、建设银行、农业银行其他：高雅假日小区内部配套：游泳池、停车场、老人活动、公园、篮球场、羽毛球场、球场、健身、儿童游乐园富丽家园是一个综合大型小区，由多个园区组成，分布在大石镇区的不同范围。其中有莲芳园、乳芳园、桔芳园、福泰园、福宁园、富丽广场、丽水湾等等。户户坐北朝南，配前后阳台，独拥28米宽阔江边林荫大道，环抱2000平方米花园。小区设施完善，交通方便。,20000元/平米,,,房天下,2018-06-12,在售
广州,番禺,大石,富昌花园,http://esf.gz.fang.com/chushou/3_226481800.htm,3室2厅3卫,108平米,158,,南北,简装修,有,中层,2008年,1欢迎点击我的网络店铺，江山曾习辉在此保证您所看到的房源都是真实有效的，可预约实地看房，价格真实，都是和业主确认过才发布的，如有变化我会及时*，详情请电话*我，24*开机&2房源简介；朝向：南北通透3室2、装修情况；一般装修3、位置*；周边设施齐全，交通方便。3产权情况；产权清晰，有随时过户。&：适合您*此房的；1、158万元地段，区域配套成熟，医疗配套、、购物、银行等等配套成熟4物业统一管理，保安管理24*巡视4、小区内部人车分流，安全舒适，闹中取静,14630元/平米,,,房天下,2018-06-07,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_226663618.htm,4室2厅2卫,136平米,480,,南北,精装修,无,中层,2018年,这个是一手新 楼盘，位于沿江路，位置好 出入很方便，生活配套齐全！,35294元/平米,,,房天下,2018-06-11,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_226823781.htm,3室2厅2卫,104平米,350,,东南,精装修,无,中层,2016年,【高】与区仅一桥之隔，低于番禺区周边二手价。比天河楼价低50%，比海珠，越秀，荔湾楼价低30%；【立体交通】区域内已开通3号线大石站、2号线洛溪站以及7号线南村万博站；【商圈】万博商圈，离万达广场仅三公里*；【区域地价】*项目3公里的官堂村地块2017年1月拍出楼面地价33660元/㎡。,33654元/平米,,,房天下,2018-06-14,在售
广州,番禺,大石,滨江绿园,http://esf.gz.fang.com/chushou/3_227366802.htm,3室2厅1卫,93平米,270,,南北,精装修,无,低层,2000年,这套房已经过两年没重税，这套房的卖点首先是近，装修保养漂亮，低楼层，南北对流户型，来08方的空中花园，使用率，小区有游泳池，篮球场，小孩娱乐的设施。,29032元/平米,,,房天下,2018-06-27,在售
广州,番禺,大石,富庭华园,http://esf.gz.fang.com/chushou/3_227366963.htm,3室2厅2卫,124平米,280,,南北,精装修,无,高层,2003年,1、中间楼层，交通便利。2、房间干净，精装修，保养的好。3、采光好，景观棒。4、配套齐全，超市、菜市场、近口。5、房子干净整洁，温馨舒适，窗明几净，就等着您的拎包入住6、房间干净，精装修，保养的好。7、采光好，景观棒。8、配套齐全，超市、菜市场、近口。9、房子干净整洁，温馨舒适，窗明几净，就等着您的拎包入住！,22581元/平米,,,房天下,2018-06-27,在售
广州,番禺,大石,锦绣银湾,http://esf.gz.fang.com/chushou/3_227367032.htm,3室2厅2卫,123平米,420,,北,精装修,无,低层,2008年,锦绣银湾面积123平方价格：420万朝向：南北对流装修：豪华装修格局：3房2厅楼龄2009年产权：个人清晰楼层25层停车:露天150元/月、地下车场400元/月管理费2.3元/平方锦绣银湾配套与锦绣银湾四季会所、锦绣银湾网球场、泳池、健身房、水疗SPA馆、白金；银行：农业银行、中国银行、工商银行、招商银行；长隆欢乐、番禺香江明珠歌剧院、香江野生动物、长隆高尔夫球场；港润购物广场、人人乐购物广场、百佳、华润万家：大石、番禺武警、冶金。锦绣银湾双语幼儿园，富丽（市一级），富,34146元/平米,,,房天下,2018-06-27,在售
广州,番禺,大石,怡居新村,http://esf.gz.fang.com/chushou/3_227367101.htm,3室2厅1卫,88.9平米,188,,东南,精装修,无,中层,1999年,本着：诚信做人，我用心，您放心的售房理念，为您挑房，放心房。您满意就是对我认可！【房屋】：1．户型好:3房2厅1卫1阳台，使用达9成2、房屋情况：二次精装，业主要换，保养好，格局合理。3、*：小区，楼层佳，视野开阔，绿化合理。,21147元/平米,,,房天下,2018-06-27,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_225500243.htm,4室2厅2卫,136平米,490,,南北,豪华装修,有,中层,2018年,该房源位为小区地带，无噪音，舒适安静。小区周边公交出门便捷方便，还有各大购物，休闲娱乐场所。房内装可，客厅出阳台宽敞大方使用率。通透户型采光好，小区内管理严格，住得心情愉悦，安心踏实。,36029元/平米,,,房天下,2018-05-17,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_225496293.htm,3室2厅2卫,104.5平米,350,,南北,精装修,有,高层,2017年,该房源位为小区地带，无噪音，舒适安静。小区周边公交出门便捷方便，还有各大购物，休闲娱乐场所。房内精装可，客厅出阳台宽敞大方使用率。通透户型采光好，小区内管理严格，住得心情愉悦，安心踏实。,33493元/平米,,,房天下,2018-05-17,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_226977384.htm,4室2厅2卫,136平米,490,,南北,豪华装修,无,中层,2018年,房屋户型：4室2厅1厨2卫2阳台 房屋面积：136平方，房型方正，公摊面积少，空间利用，房屋年代：2014年建筑 2018年收楼房屋朝向：南北通透，通透性好，视野开阔，采光无遮挡 房屋装修：精装修，可省去您二次装修的费用， 核心卖点：交通出行便利，公交：302A,788,11等多条线路，驾车：华南快速，新光快速，南沙港快速贯通广州每个区域。,36029元/平米,,,房天下,2018-06-18,在售
广州,番禺,大石,新月明珠花园,http://esf.gz.fang.com/chushou/3_226995113.htm,2室2厅1卫,45平米,124,,东南,精装修,有,中层,2007年,户型方正使用标准家居型居室，对流朝向，采光通透性很好，干净整洁，整个房子给人感觉空间适中，卧室、客厅、厨房、卫生间空间适中，布局十分合理； 房子里有床、沙发、衣柜、储物柜、冰箱、空调.洗衣机.等基本家电，简单清洁一下就可以入住，温馨舒适，十分，,27556元/平米,,,房天下,2018-06-18,在售
广州,番禺,大石,新月明珠花园,http://esf.gz.fang.com/chushou/3_222758203.htm,3室2厅1卫,110平米,345,,东南,精装修,无,高层,2007年,                                                  选择房至家，让你拥有一个满意的家 1、 个人点评：本人亲自看过此物业，进去房之后，客厅高挑，宽敞，搭配比较新颖，房比较温馨.舒服，南向采光、通风比较好、  2、产权情况 ：亲自到房管局咨询过;证满五年，无抵押、无查封、无债权。  3、出售原因 ;《业主换房》   4、小区 ：省/级重/点幼/儿园，省/级重/点小/学，省/级重/点中/学！  5、交通方便 ;地/铁3号线( A出口 B出口）  专业《贷款办理》《转名手续》让你; 放心、省心、安心、因为我有丰富经验，安全保障服务。 1、 购房交易流程 ;签三方合同- 网签-申请贷款—出具同意贷款书—转名—出新证—归档—入押—放款给业主 2、 买房提供资料 ;身/份/证、簿、婚姻证明、或纳税三年、单位收入证明、银行流水,31364元/平米,,,房天下,2018-06-21,在售
广州,番禺,大石,今日丽舍,http://esf.gz.fang.com/chushou/3_227273366.htm,2室1厅1卫,63.5平米,156,,暂无,简装修,无,高层,2004年,核心卖点1.怡景花园，房子是北向的3房望整个花园，日照充足，目前空置，难得是小区房放卖，视野好，出行比较方便，买家过户即可入住理由：2.3号线大石站旁，对比同类型房源30万！3.业主诚心出售，看房方便。4.证过五年，无抵押。,24567元/平米,,,房天下,2018-06-25,在售
广州,番禺,大石,同创誉城(商用),http://esf.gz.fang.com/chushou/3_227065629.htm,3室2厅2卫,69平米,175,,东南,精装修,无,低层,2017年,1.尊贵的九进大宅式设计。一进誉城私家路、二进百泉广场、三进凯旋广场、四进水院连廊，五进私家景观中轴庭院、六进泛大堂、七进入户大堂、八进订制信报箱区、九进入户电梯厅。2.三大公园（誉山公园、红杉公园、水院公园）就在家门口，相当于自家客厅前院；3.物业，离7号线员岗站仅有1公理，交通，既避免嘈杂，又享受便利；4.稀.缺拓展产品：（1）两梯四户，7m*净高豪宅入户大堂；（2）户户阳台、户户、房房采光；（3）90方享140方四房、68方享105方三房，46方享70方两，约150%的高使用率。5.精装：既体现尊贵，又讲,25362元/平米,,,房天下,2018-06-20,在售
广州,番禺,大石,大石海滨花园,http://esf.gz.fang.com/chushou/3_227282082.htm,2室2厅1卫,66平米,205,,南北,简装修,无,中层,2002年,上漖海滨花园价格：业主诚心出售205万【户型】户型：66方大2室1厅1厨1卫1阳台婚房*【朝向】一梯4户西南向，采光好【交通】公交：186路、13路、17路、25路、51路、79路、79A路、122路、125路、522路、512路、221路、301路、303路、305路等【】2号线洛溪站，南浦站3号线厦滘站4号线5号线接驳【*】洛浦幼儿园，洛溪新城，洛城等【周边配套】百佳市华润万家、全发市、苏宁电器等,31061元/平米,,,房天下,2018-06-25,在售
广州,番禺,大石,滨江绿园,http://esf.gz.fang.com/chushou/3_226613361.htm,3室2厅2卫,78平米,184,,南北,精装修,无,高层,2004年,小区内配套游泳池、篮球场、羽毛球场、小孩游乐场、美宜家超市。小区每户设防盗对讲应急求救管理系统，户内设防盗对讲机，与管理联网，配备门铃。有大石家私城、大型商场大石城、华贵商业步行街、大型购物超市人人乐、新东发肉菜市场等中大型，各种生活配套设施齐全，生活便利。  更多>>,23590元/平米,,,房天下,2018-06-09,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_225496639.htm,3室2厅2卫,104平米,375,,南,精装修,无,中层,2017年,【华筑翡翠湾】全新1栋在售火热*番禺大石区域万博商圈一手在售刚改户型必买理由：【】与市区仅一桥之隔，只需海珠二手价【江景资源】坐落珠江边，享受珠江江景资源【方正户型】南北对流，舒适两梯四户104-136㎡江景三-四房,36058元/平米,,,房天下,2018-05-17,在售
广州,番禺,大石,怡居新村,http://esf.gz.fang.com/chushou/3_227282073.htm,3室2厅1卫,88平米,198,,北,精装修,无,中层,1997年,怡居新村房产房源  七大地域：怡居新村是全亚洲*大的社区,生活设施齐全,小区配套成熟；位置：本房位于小区位置，不临街，不把边。视野好，无遮挡。价位：目前同户型，同面积的房子在怡居新村的市场总价比本房高出198.0万元万。交通：也十分方便，为您的出行带来便利；发展: 高科技发展区，可以带动本地区各个方面的发展。公交：13路、211路、25路、288路、301A路、301路、304路、305路、309路（大石街道办）：2号线会江站幼儿园：燕燕幼儿园、慧源幼儿园中：大石、大学：大学城：有家市、民润市医院：安康中医门诊部、长江中西医结合门诊部邮局：大石邮局银行：邮政储蓄、农村信用社、农业银行其他：朝阳路步行街小区内部配套：、网球场、篮球场、洗衣店、停车场、羽毛球场、美容美发、儿童游乐场 :我们会24随时认真聆听您的意见，我们是您的后盾,我就是您置业的好帮手.更多低于市场价和*新房源请点击此处。,22500元/平米,,,房天下,2018-06-25,在售
广州,番禺,大石,富丽家园福安园,http://esf.gz.fang.com/chushou/3_226535390.htm,5室2厅3卫,264平米,750,,南北,精装修,无,低层,1997年,买到就等于到 机会不多不要错过   用爱和感恩的?为您提供*的服务! 房源：地段优越，* ，价格真实，，随时可以实地看房 户型格局：南北通透 布局合理 采光 全明户型 环境：小区闹中取静，环境幽雅，小区居民为主，物业管理比较严格。 交通情况：周边公交：大石A出口 周边配套设施: 	    本人郑重*，房源真实有效，真盘实价！ 如果这套房源不符合您的要求，请点击进入我的店铺，会有更多的*供您选择请您抓紧时间联系我吧！相信我能为您找到满意的房子！,28409元/平米,,,房天下,2018-06-08,在售
广州,番禺,大石,富丽家园莲芳园,http://esf.gz.fang.com/chushou/3_209181278.htm,2室2厅1卫,65平米,100,,南,精装修,无,高层,1995年,   选择房至家，让你拥有一个满意的家咨询热线：13411187679（微信）1、个人点评 ：本人亲自看过此物业，此房是莲芳园、面积：65平方，售价：100万。南北朝向、客厅高挑，厅出阳台，双厅设计，户型方正，采光通风佳，框架结构，目前业主自己住，保养比较新，可公积金贷款2、产权情况 ：亲自到房管局咨询过；证满五年，无抵押、无查封、无债权。3、出售原因 ：业主因家庭人数增加，换置大房4、小区配套 ：泳池，篮球场，羽毛球场，东发市场、富/丽小/学。番禺武警医院等5、交通方便 ：3号线大石( A出口 B出口）专业《贷款办理》《转名手续》让你； 放心、省心、安心、因为我有丰富经验，安全保障服务。1、 购房交易流程：签三方合同- 网签-申请贷款—出具同意贷款书—过户—出新证—归档—入押—放款给业主2、 买房提供资料：身/份/证、户/口/簿、婚姻证明、外地人提供连续五年社/保、单位收入证明、银行流水,15385元/平米,,,房天下,2018-06-21,在售
广州,番禺,大石,锦绣银湾,http://esf.gz.fang.com/chushou/3_227255061.htm,2室2厅2卫,108平米,345,,北,精装修,无,中层,2007年,核心卖点锦绣银湾：1、房型：格局方正，108方两房两厅两卫，北向望江，中高楼层，产权清晰，过五年。无按揭，方便交易。2、装修：精装修，保养好新，有钥匙方便看房。3、位置：该房源位于广州锦绣银湾，北向望江景，南向望园景，楼距宽敞，视野开阔，通风采光都很好。业主心态业主急用，诚心出售此房，现在没住，我公司有钥匙方便看房。小区配套小区地理位置好，配套设施齐全，交通便利，居民素质高。介绍本人做房产多年，一直本着的房产知识，为您，我会在短的时间内帮您买好满意的房子，不让您错失任何好房子，更不让您每天为买房的事烦心，欢迎随时拨打我,31944元/平米,,,房天下,2018-06-25,在售
广州,番禺,大石,新月明珠花园,http://esf.gz.fang.com/chushou/3_226482822.htm,3室2厅2卫,108平米,370,,东北,精装修,无,低层,2008年,*理由：1.地理位置优越：2.购物方便：3.小区的特点：新月明珠花园小区管理完善，24*保安，物业服务好，业主急售.4.买房理由：1.交通方便，成熟社区，税费能做到*.,34259元/平米,,,房天下,2018-06-07,在售
广州,番禺,大石,华筑翡翠湾,http://esf.gz.fang.com/chushou/3_226749592.htm,3室2厅2卫,104平米,318,,南北,精装修,有,中层,2019年,城央，江景如画[太阳]【华筑翡翠湾】[太阳]全新1栋火热江景，成熟地段大石区域一手难得刚需改善户型104--138平方[太阳]均价：33000元/平米，带精装项目地址：广州市番禺区沿江东路【】与区仅一桥之隔，低于番禺区周边二手价。比天河楼价低50，比海珠，越秀，荔湾楼价低30。交楼时间：2018年10月总户数：381户，带装修建筑面积:约6万㎡占地面积:约1.3万㎡容积率：3.5绿化率：绿地率30车位配比：1:1.2产权年限：住宅70年物业管理费：3元/㎡,30577元/平米,,,房天下,2018-06-13,在售
广州,番禺,大石,锦绣银湾,http://esf.gz.fang.com/chushou/3_227012987.htm,3室2厅2卫,124平米,398,,北,精装修,无,中层,2008年,优越地段：锦绣银湾位于大石，小区环境优美，高32％：2.80，业主人文素质高，是您修身养性的之家此房特点：1、楼层，光照充足2、朝向：南北通透，室内清爽舒适3、精装修，房型大气，全明户型4、小区安全措施良好，24治安执勤。5、交通发达，出行便利周边公交：：3号线大石站、3号线夏?蛘?br/>公交：512路、221路。业主诚心出售此房，欢迎您看房，如需了解其他信息请与我联系。小区地理位置好，配套设施齐全，交通便利，居民素质高。个*务:本人提供置换服务、免费保洁X1、过户*等服务.本人在房产多年，一直本着专业的房产知识，为您服务，我会在短的时间内帮您买好满意的房子，不让您错失任何好房子，更不让您每天为买房的事烦心，欢迎随时拨打我电话。联系人;蒋德亮;185-2013-6395,32097元/平米,,,房天下,2018-06-19,在售
广州,番禺,大石,同创誉城(商用),http://esf.gz.fang.com/chushou/3_224227562.htm,2室1厅1卫,38平米,80,,南,精装修,有,高层,2018年,同创誉城?【城央位置】位于番禺南村万达万博旁边?【区位利好】依托万博CBD，万达广场、天河城、9线、城际交通、生活配套、市政公园，千亿配?套环绕?【超靓户型】46㎡享80方两房、68㎡享110方三房，90㎡享140方四房，高达150%实用率！?【物业】7号线员岗站就在家门口?【三公园环抱】造誉山公园、红杉公园、誉水公园三大公园,21053元/平米,,,房天下,2018-04-20,在售
广州,番禺,大石,华兴楼,http://esf.gz.fang.com/chushou/3_226719166.htm,1室1厅1卫,50平米,42.9,,南北,精装修,有,中层,2013年,1、客厅宽敞大气，方方正正，厅出阳台，视野开阔。2、房间，光线好，实用。3、带豪华装修，随时，即买即。4、交通很便利，、公交站就在门口。5、真实图片，绝无半点虚假。业主保养好。,8580元/平米,,,房天下,2018-06-12,在售
